,,,,,,Recd. Store,Project ABC store,,,,,Supply of River sand,,,,,,,,,
109479,,Purchase,Ambica Enterprise,,,22.17,,MT,595.23,659.66,,"13,193.27","13,852.93",,19185,300.00,,0.00,,4485,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River sand,,,,,,,,,
109480,,Purchase,Ambica Enterprise,,,16.69,,MT,595.23,496.72,,"9,934.39","10,431.11",,19185,300.00,,0.00,,4486,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River sand,,,,,,,,,
109482,,Purchase,Ambica Enterprise,,,20.59,,MT,595.23,612.64,,"12,252.81","12,865.45",,19185,300.00,,0.00,,4081,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River sand,,,,,,,,,
109483,,Purchase,Ambica Enterprise,,,16.36,,MT,595.23,486.90,,"9,737.96","10,224.86",,19185,300.00,,0.00,,4181,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River sand,,,,,,,,,
109484,,Purchase,Ambica Enterprise,,,30.08,,MT,595.23,895.22,,"17,904.52","18,799.74",,19185,300.00,,0.00,,4259,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River sand,,,,,,,,,
109485,,Purchase,Ambica Enterprise,,,16.81,,MT,595.23,500.14,,"10,002.84","10,502.98",,19185,300.00,,0.00,,4703,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River sand,,,,,,,,,
109486,,Purchase,Ambica Enterprise,,,21.96,,MT,595.23,653.42,,"13,068.27","13,721.69",,19185,300.00,,0.00,,4704,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River sand,,,,,,,,,
109487,,Purchase,Shree Hari Traders,,,21.13,,MT,595.23,628.86,,"12,577.21","13,206.07",,19184,300.00,,0.00,,4462,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River sand,,,,,,,,,
109488,,Purchase,Shree Hari Traders,,,19.81,,MT,595.23,589.42,,"11,788.53","12,377.95",,19184,300.00,,0.00,,4463,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River sand,,,,,,,,,
109489,,Purchase,Shree Hari Traders,,,20.85,,MT,595.23,620.38,,"12,407.57","13,027.95",,19184,300.00,,0.00,,4464,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River sand,,,,,,,,,
109490,,Purchase,Shree Hari Traders,,,20.93,,MT,595.23,622.76,,"12,455.19","13,077.95",,19184,300.00,,0.00,,4465,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River sand,,,,,,,,,
109491,,Purchase,Shree Hari Traders,,,20.71,,MT,595.23,616.36,,"12,327.21","12,943.57",,19184,300.00,,0.00,,4397,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River sand,,,,,,,,,
109618,,Purchase,Ambica Enterprise,,,22.65,,MT,595.23,673.96,,"13,478.98","14,152.94",,19185,300.00,,0.00,,4502,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
109619,,Purchase,Ambica Enterprise,,,17.05,,MT,595.23,507.44,,"10,148.67","10,656.11",,19185,300.00,,0.00,,4717,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
109988,,Purchase,Kishan Trading Co.,,,27.21,,MT,595.23,809.66,,"16,193.23","17,002.89",,18947,262.28,,0.00,,S-10,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River sand,,,,,,,,,
109989,,Purchase,Kishan Trading Co.,,,23.21,,MT,595.23,690.76,,"13,815.29","14,506.05",,18947,262.28,,0.00,,S-11,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River sand,,,,,,,,,
109990,,Purchase,Kishan Trading Co.,,,25.09,,MT,595.23,746.66,,"14,933.13","15,679.79",,18947,262.28,,0.00,,S-12,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River sand,,,,,,,,,
109991,,Purchase,Kishan Trading Co.,,,0.02,,,595.23,0.62,,12.38,13.00,,,,,0.00,,S-12,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River sand,,,,,,,,,
110003,,Purchase,Shree Hari Traders,,,20.07,,MT,595.23,597.16,,"11,943.29","12,540.45",,19184,300.00,,0.00,,11,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River sand,,,,,,,,,
110151,,Purchase,Shree Hari Traders,,,20.37,,MT,595.23,606.10,,"12,121.86","12,727.96",,19184,300.00,,0.00,,13,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
110153,,Purchase,Shree Hari Traders,,,20.50,,MT,595.23,610.12,,"12,202.22","12,812.34",,19184,300.00,,0.00,,4479,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
110523,,Purchase,Shree Hari Traders,,,19.92,,MT,595.23,592.84,,"11,856.98","12,449.82",,19184,300.00,,0.00,,14,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
110525,,Purchase,Shree Hari Traders,,,19.35,,MT,595.23,575.88,,"11,517.70","12,093.58",,19184,300.00,,0.00,,4485,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
110526,,Purchase,Shree Hari Traders,,,19.33,,MT,595.23,575.30,,"11,505.80","12,081.10",,19184,300.00,,0.00,,4487,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
110527,,Purchase,Shree Hari Traders,,,18.87,,MT,595.23,561.60,,"11,231.99","11,793.59",,19184,300.00,,0.00,,17,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
111164,,Purchase,Shree Hari Traders,,,20.95,,MT,595.23,623.36,,"12,467.09","13,090.45",,19184,300.00,,0.00,,26,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
111165,,Purchase,Shree Hari Traders,,,19.33,,MT,595.23,575.30,,"11,505.80","12,081.10",,19184,300.00,,0.00,,29,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
111172,,Purchase,Shree Hari Traders,,,17.91,,MT,595.23,533.02,,"10,660.57","11,193.59",,19184,300.00,,0.00,,4492,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
111173,,Purchase,Shree Hari Traders,,,3.46,,MT,595.23,102.82,,"2,056.52","2,159.34",,19427,300.00,,0.00,,4492,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
111175,,Purchase,Shree Hari Traders,,,21.17,,MT,595.23,630.06,,"12,601.02","13,231.08",,19427,300.00,,0.00,,4494,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
111176,,Purchase,Shree Hari Traders,,,19.75,,MT,595.23,587.80,,"11,755.79","12,343.59",,19427,300.00,,0.00,,106,
,,,,,,Recd. Store,Project ABC store,,,,,upply od River Sand,,,,,,,,,
113304,,Purchase,Shree Hari Traders,,,22.79,,MT,595.23,678.26,,"13,565.29","14,243.55",,19427,300.00,,0.00,,47,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River sand,,,,,,,,,
113305,,Purchase,Shree Hari Traders,,,21.60,,MT,595.23,642.84,,"12,856.97","13,499.81",,19427,300.00,,0.00,,50,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River sand,,,,,,,,,
113667,,Purchase,Shree Hari Traders,,,20.46,,MT,595.23,608.92,,"12,178.41","12,787.33",,19427,300.00,,0.00,,113,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
113668,,Purchase,Shree Hari Traders,,,22.74,,MT,595.23,676.78,,"13,535.53","14,212.31",,19427,300.00,,0.00,,120,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
113669,,Purchase,Shree Hari Traders,,,21.83,,MT,595.23,649.70,,"12,993.87","13,643.57",,19427,300.00,,0.00,,121,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
113670,,Purchase,Shree Hari Traders,,,22.28,,MT,595.23,663.08,,"13,261.72","13,924.80",,19427,300.00,,0.00,,122,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
113671,,Purchase,Shree Hari Traders,,,23.21,,MT,595.23,690.76,,"13,815.29","14,506.05",,19427,300.00,,0.00,,123,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
113672,,Purchase,Shree Hari Traders,,,23.17,,MT,595.23,689.58,,"13,791.48","14,481.06",,19427,300.00,,0.00,,124,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
113792,,Purchase,Shree Hari Traders,,,21.61,,MT,595.23,643.14,,"12,862.92","13,506.06",,19427,300.00,,0.00,,126,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
113793,,Purchase,Shree Hari Traders,,,22.04,,MT,595.23,655.94,,"13,118.87","13,774.81",,19427,300.00,,0.00,,125,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
113812,,Purchase,Shree Hari Traders,,,23.14,,MT,595.23,688.68,,"13,773.62","14,462.30",,19427,300.00,,0.00,,127,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
113814,,Purchase,Shree Hari Traders,,,10.76,,MT,595.23,320.08,,"6,401.70","6,721.78",,19427,300.00,,0.00,,128,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
113815,,Purchase,Shree Hari Traders,,,11.54,,MT,595.23,343.30,,"6,865.98","7,209.28",,19780,250.00,,0.00,,128,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
113816,,Purchase,Shree Hari Traders,,,23.47,,MT,595.23,698.50,,"13,970.05","14,668.55",,19780,250.00,,0.00,,129,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
113817,,Purchase,Shree Hari Traders,,,23.93,,MT,595.23,712.20,,"14,243.85","14,956.05",,19780,250.00,,0.00,,130,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
113819,,Purchase,Shree Hari Traders,,,22.42,,MT,595.23,667.26,,"13,345.06","14,012.32",,19780,250.00,,0.00,,131,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
113820,,Purchase,Shree Hari Traders,,,20.00,,MT,595.23,595.24,,"11,904.60","12,499.84",,19780,250.00,,0.00,,132,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
113970,,Purchase,Shree Hari Traders,,,22.40,,MT,595.23,666.66,,"13,333.15","13,999.81",,19780,250.00,,0.00,,135,
,,,,,,Recd. Store,Project ABC store,,,,,supply of river sand,,,,,,,,,
113971,,Purchase,Shree Hari Traders,,,22.85,,MT,595.23,680.06,,"13,601.01","14,281.07",,19780,250.00,,0.00,,136,
,,,,,,Recd. Store,Project ABC store,,,,,supply of river sand,,,,,,,,,
113972,,Purchase,Shree Hari Traders,,,21.36,,MT,595.23,635.70,,"12,714.11","13,349.81",,19780,250.00,,0.00,,138,
,,,,,,Recd. Store,Project ABC store,,,,,supply of river sand,,,,,,,,,
114110,,Purchase,Shree Hari Traders,,,23.70,,MT,595.23,705.34,,"14,106.95","14,812.29",,19780,250.00,,0.00,,140,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
114111,,Purchase,Shree Hari Traders,,,23.99,,MT,595.23,713.98,,"14,279.57","14,993.55",,19780,250.00,,0.00,,141,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
115068,,Purchase,Shree Hari Traders,,,21.35,,MT,595.23,635.40,,"12,708.16","13,343.56",,19780,250.00,,0.00,,151,
,,,,,,Recd. Store,Project ABC store,,,,,supply of River Sand,,,,,,,,,
115070,,Purchase,Shree Hari Traders,,,13.00,,MT,595.23,386.76,,"7,735.01","8,121.77",,19780,250.00,,0.00,,152,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
115071,,Purchase,Shree Hari Traders,,,10.84,,MT,595.23,322.46,,"6,449.32","6,771.78",,20018,500.00,,0.00,,152,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
115072,,Purchase,Shree Hari Traders,,,23.07,,MT,595.23,686.60,,"13,731.96","14,418.56",,20018,500.00,,0.00,,153,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
115074,,Purchase,Shree Hari Traders,,,21.25,,MT,595.23,632.44,,"12,648.64","13,281.08",,20018,500.00,,0.00,,154,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
115075,,Purchase,Shree Hari Traders,,,21.28,,MT,595.23,633.32,,"12,666.49","13,299.81",,20018,500.00,,0.00,,155,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
115076,,Purchase,Shree Hari Traders,,,24.72,,MT,595.23,735.70,,"14,714.09","15,449.79",,20018,500.00,,0.00,,157,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
115077,,Purchase,Shree Hari Traders,,,25.65,,MT,595.23,763.38,,"15,267.65","16,031.03",,20018,500.00,,0.00,,158,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
115078,,Purchase,Shree Hari Traders,,,23.81,,MT,595.23,708.62,,"14,172.43","14,881.05",,20018,500.00,,0.00,,159,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
115079,,Purchase,Shree Hari Traders,,,24.71,,MT,595.23,735.40,,"14,708.13","15,443.53",,20018,500.00,,0.00,,160,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
115080,,Purchase,Shree Hari Traders,,,20.92,,MT,595.23,622.62,,"12,452.21","13,074.83",,20018,500.00,,0.00,,161,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
115081,,Purchase,Shree Hari Traders,,,23.04,,MT,595.23,685.70,,"13,714.10","14,399.80",,20018,500.00,,0.00,,166,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
115082,,Purchase,Shree Hari Traders,,,23.20,,MT,595.23,690.46,,"13,809.34","14,499.80",,20018,500.00,,0.00,,168,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
115083,,Purchase,Shree Hari Traders,,,21.19,,MT,595.23,630.64,,"12,612.92","13,243.56",,20018,500.00,,0.00,,169,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
115084,,Purchase,Shree Hari Traders,,,21.32,,MT,595.23,634.52,,"12,690.30","13,324.82",,20018,500.00,,0.00,,170,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
115085,,Purchase,Shree Hari Traders,,,21.33,,MT,595.23,634.82,,"12,696.26","13,331.08",,20018,500.00,,0.00,,174,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
115569,,Purchase,Shree Hari Traders,,,22.04,,MT,595.23,655.80,,"13,115.89","13,771.69",,20018,500.00,,0.00,,178,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
115570,,Purchase,Shree Hari Traders,,,21.85,,MT,595.23,650.14,,"13,002.80","13,652.94",,20018,500.00,,0.00,,180,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
115736,,Purchase,Shree Hari Traders,,,21.54,,MT,595.23,640.92,,"12,818.28","13,459.20",,20018,500.00,,0.00,,189,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
116502,,Purchase,Shree Hari Traders,,,21.88,,MT,595.23,651.04,,"13,020.66","13,671.70",,20018,500.00,,0.00,,192,
,,,,,,Recd. Store,Project ABC store,,,,,river sand,,,,,,,,,
116503,,Purchase,Shree Hari Traders,,,21.45,,MT,595.23,638.38,,"12,767.68","13,406.06",,20018,500.00,,0.00,,194,
,,,,,,Recd. Store,Project ABC store,,,,,river sand,,,,,,,,,
116504,,Purchase,Shree Hari Traders,,,21.51,,MT,595.23,640.02,,"12,800.42","13,440.44",,20018,500.00,,0.00,,197,
,,,,,,Recd. Store,Project ABC store,,,,,river sand,,,,,,,,,
116505,,Purchase,Shree Hari Traders,,,21.59,,MT,595.23,642.56,,"12,851.02","13,493.58",,20018,500.00,,0.00,,203,
,,,,,,Recd. Store,Project ABC store,,,,,river sand,,,,,,,,,
116506,,Purchase,Shree Hari Traders,,,22.63,,MT,595.23,673.36,,"13,467.08","14,140.44",,20018,500.00,,0.00,,204,
,,,,,,Recd. Store,Project ABC store,,,,,river sand,,,,,,,,,
116521,,Purchase,Shree Hari Traders,,,19.22,,MT,595.23,571.86,,"11,437.34","12,009.20",,20018,500.00,,0.00,,205,
,,,,,,Recd. Store,Project ABC store,,,,,supply of River Sand,,,,,,,,,
116522,,Purchase,Shree Hari Traders,,,3.27,,MT,595.23,97.32,,"1,946.40","2,043.72",,20215,300.00,,0.00,,205,
,,,,,,Recd. Store,Project ABC store,,,,,supply of River Sand,,,,,,,,,
116524,,Purchase,Aakash Traders,,,16.45,,MT,595.23,489.42,,"9,788.56","10,277.98",,20214,33.46,,0.00,,296,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
116525,,Purchase,Aakash Traders,,,17.01,,MT,595.23,506.24,,"10,124.86","10,631.10",,20214,33.46,,0.00,,1798,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
116845,,Purchase,Shree Hari Traders,,,22.67,,MT,595.23,674.54,,"13,490.89","14,165.43",,20215,300.00,,0.00,,213,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
116846,,Purchase,Shree Hari Traders,,,22.54,,MT,595.23,670.82,,"13,416.48","14,087.30",,20215,300.00,,0.00,,214,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
117016,,Purchase,Shree Hari Traders,,,21.41,,MT,595.23,637.20,,"12,743.87","13,381.07",,20215,300.00,,0.00,,219,
,,,,,,Recd. Store,Project ABC store,,,,,River sand,,,,,,,,,
119342,,Purchase,Shree Hari Traders,,,21.86,,MT,595.23,650.58,,"13,011.73","13,662.31",,20215,300.00,,0.00,,235,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
119343,,Purchase,Shree Hari Traders,,,23.14,,MT,595.23,688.68,,"13,773.62","14,462.30",,20215,300.00,,0.00,,234,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
119344,,Purchase,Shree Hari Traders,,,21.39,,MT,595.23,636.60,,"12,731.97","13,368.57",,20215,300.00,,0.00,,238,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
119345,,Purchase,Shree Hari Traders,,,21.91,,MT,595.23,652.08,,"13,041.49","13,693.57",,20215,300.00,,0.00,,241,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
119347,,Purchase,Shree Hari Traders,,,21.21,,MT,595.23,631.24,,"12,624.83","13,256.07",,20215,300.00,,0.00,,243,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
119597,,Purchase,Shree Hari Traders,,,20.81,,MT,595.23,619.34,,"12,386.74","13,006.08",,20215,300.00,,0.00,,244,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
119599,,Purchase,Shree Hari Traders,,,21.38,,MT,595.23,636.30,,"12,726.02","13,362.32",,20215,300.00,,0.00,,251,
,,,,,,Recd. Store,Project ABC store,,,,,supply of River Sand,,,,,,,,,
119720,,Purchase,Shree Hari Traders,,,22.19,,MT,595.23,660.26,,"13,205.18","13,865.44",,20215,300.00,,0.00,,254,
,,,,,,Recd. Store,Project ABC store,,,,,river sand,,,,,,,,,
120553,,Purchase,Shree Hari Traders,,,22.08,,MT,595.23,656.98,,"13,139.70","13,796.68",,20215,300.00,,0.00,,260,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
120554,,Purchase,Shree Hari Traders,,,21.18,,MT,595.23,630.34,,"12,606.97","13,237.31",,20215,300.00,,0.00,,261,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
120555,,Purchase,Shree Hari Traders,,,12.98,,MT,595.23,386.16,,"7,723.11","8,109.27",,20215,300.00,,0.00,,263,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
120749,,Purchase,Shree Hari Traders,,,9.82,,MT,595.23,292.10,,"5,842.18","6,134.28",,20891,221.51,,0.00,,263,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
120750,,Purchase,Shree Hari Traders,,,21.58,,MT,595.23,642.26,,"12,845.06","13,487.32",,20891,221.51,,0.00,,265,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
120751,,Purchase,Shree Hari Traders,,,21.64,,MT,595.23,644.04,,"12,880.78","13,524.82",,20891,221.51,,0.00,,266,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
120752,,Purchase,Shree Hari Traders,,,21.20,,MT,595.23,630.94,,"12,618.88","13,249.82",,20891,221.51,,0.00,,268,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
120753,,Purchase,Shree Hari Traders,,,22.25,,MT,595.23,662.20,,"13,243.87","13,906.07",,20891,221.51,,0.00,,277,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
120755,,Purchase,Shree Hari Traders,,,21.42,,MT,595.23,637.50,,"12,749.83","13,387.33",,20891,221.51,,0.00,,94,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
120756,,Purchase,Shree Hari Traders,,,20.51,,MT,595.23,610.40,,"12,208.17","12,818.57",,20891,221.51,,0.00,,96,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
120760,,Purchase,Shree Hari Traders,,,20.25,,MT,595.23,602.52,,"12,050.43","12,652.95",,20891,221.51,,0.00,,97,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
120761,,Purchase,Shree Hari Traders,,,20.58,,MT,595.23,612.34,,"12,246.86","12,859.20",,20891,221.51,,0.00,,100,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
120765,,Purchase,Shree Hari Traders,,,22.12,,MT,595.23,658.32,,"13,166.49","13,824.81",,20891,221.51,,0.00,,280,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
120767,,Purchase,Shree Hari Traders,,,20.15,,MT,595.23,599.70,,"11,993.88","12,593.58",,20891,221.51,,0.00,,281,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
121068,,Purchase,Shree Hari Transport,,,21.01,,MT,595.23,625.28,,"12,505.78","13,131.06",,20994,500.00,,0.00,,301,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River sand,,,,,,,,,
121069,,Purchase,Shree Hari Transport,,,20.42,,MT,595.23,607.58,,"12,151.62","12,759.20",,20994,500.00,,0.00,,302,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River sand,,,,,,,,,
121070,,Purchase,Shree Hari Transport,,,21.88,,MT,595.23,651.04,,"13,020.66","13,671.70",,20994,500.00,,0.00,,284,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River sand,,,,,,,,,
121071,,Purchase,Shree Hari Transport,,,21.35,,MT,595.23,635.26,,"12,705.18","13,340.44",,20994,500.00,,0.00,,303,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River sand,,,,,,,,,
121072,,Purchase,Shree Hari Transport,,,22.12,,MT,595.23,658.32,,"13,166.49","13,824.81",,20994,500.00,,0.00,,289,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River sand,,,,,,,,,
121073,,Purchase,Shree Hari Transport,,,21.36,,MT,595.23,635.70,,"12,714.11","13,349.81",,20994,500.00,,0.00,,288,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River sand,,,,,,,,,
121395,,Purchase,Kishan Trading Co.,,,21.04,,MT,595.23,626.18,,"12,523.64","13,149.82",,20934,150.00,,0.00,,52,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
121396,,Purchase,Kishan Trading Co.,,,25.40,,MT,595.23,755.94,,"15,118.84","15,874.78",,20934,150.00,,0.00,,68,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
121427,,Purchase,Shree Hari Transport,,,20.63,,MT,595.23,613.84,,"12,276.62","12,890.46",,20994,500.00,,0.00,,304,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
121429,,Purchase,Shree Hari Transport,,,21.42,,MT,595.23,637.50,,"12,749.83","13,387.33",,20994,500.00,,0.00,,306,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
121430,,Purchase,Shree Hari Transport,,,21.14,,MT,595.23,629.16,,"12,583.16","13,212.32",,20994,500.00,,0.00,,292,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
121432,,Purchase,Shree Hari Transport,,,21.95,,MT,595.23,653.12,,"13,062.32","13,715.44",,20994,500.00,,0.00,,295,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
121433,,Purchase,Shree Hari Transport,,,19.72,,MT,595.23,586.90,,"11,737.94","12,324.84",,20994,500.00,,0.00,,307,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
121434,,Purchase,Shree Hari Transport,,,21.63,,MT,595.23,643.60,,"12,871.85","13,515.45",,20994,500.00,,0.00,,403,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
121436,,Purchase,Shree Hari Transport,,,22.05,,MT,595.23,656.24,,"13,124.82","13,781.06",,20994,500.00,,0.00,,407,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
121608,,Purchase,Shree Hari Transport,,,22.07,,MT,595.23,656.84,,"13,136.73","13,793.57",,20994,500.00,,0.00,,408,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
121609,,Purchase,Shree Hari Transport,,,20.99,,MT,595.23,624.70,,"12,493.88","13,118.58",,20994,500.00,,0.00,,409,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
121610,,Purchase,Shree Hari Transport,,,20.46,,MT,595.23,608.92,,"12,178.41","12,787.33",,20994,500.00,,0.00,,413,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
121611,,Purchase,Shree Hari Transport,,,21.34,,MT,595.23,635.12,,"12,702.21","13,337.33",,20994,500.00,,0.00,,414,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of River Sand,,,,,,,,,
122200,,Purchase,Shree Hari Transport,,,20.91,,MT,595.23,622.32,,"12,446.26","13,068.58",,20994,500.00,,0.00,,416,
,,,,,,Recd. Store,Project ABC store,,,,,River Sand,,,,,,,,,
122201,,Purchase,Shree Hari Transport,,,21.98,,MT,595.23,654.16,,"13,083.16","13,737.32",,20994,500.00,,0.00,,417,
,,,,,,Recd. Store,Project ABC store,,,,,River Sand,,,,,,,,,
